Dataline,Play,Act,Scene,Player,PlayerLine,Location
87569,Romeo and Juliet,3,5,CAPULET,"Speak not, reply not, do not answer me,",Capulet's Orchard
87570,Romeo and Juliet,3,5,CAPULET,"My fingers itch. Wife, we scarce thought us blest",Capulet's Orchard
87571,Romeo and Juliet,3,5,CAPULET,"That God had lent us but this only child,",Capulet's Orchard
87572,Romeo and Juliet,3,5,CAPULET,"But now I see this one is one too much,",Capulet's Orchard
87573,Romeo and Juliet,3,5,CAPULET,And that we have a curse in having her:,Capulet's Orchard
87574,Romeo and Juliet,3,5,CAPULET,"Out on her, hilding!",Capulet's Orchard
87575,Romeo and Juliet,3,5,Nurse,God in heaven bless her!,Capulet's Orchard
87576,Romeo and Juliet,3,5,Nurse,"You are to blame, my lord, to rate her so.",Capulet's Orchard
87577,Romeo and Juliet,3,5,CAPULET,"And why, my lady wisdom? hold your tongue,",Capulet's Orchard
87578,Romeo and Juliet,3,5,CAPULET,"Good prudence, smatter with your gossips, go.",Capulet's Orchard
87579,Romeo and Juliet,3,5,Nurse,I speak no treason.,Capulet's Orchard
87580,Romeo and Juliet,3,5,CAPULET,"O, God ye god-den.",Capulet's Orchard
